accession,raw_file_count,total_file_count,title,submission_type,submission_date,publication_date,project_url
PXD025138,2,3,Prognostic accuracy of MALDI-TOF mass spectrometric analysis of plasma in COVID-19,PARTIAL,2021-04-01,2021-06-22,https://www.ebi.ac.uk/pride/archive/projects/PXD025138
PXD025166,2,4,Lrrc23 WT and KO whole sperm proteomic analysis,PARTIAL,2021-04-06,2021-11-02,https://www.ebi.ac.uk/pride/archive/projects/PXD025166
PXD025176,2,6,EAE Optic Nerves Injected with LPC 18:1 + Isobaric C13-His,COMPLETE,2021-04-06,2022-02-17,https://www.ebi.ac.uk/pride/archive/projects/PXD025176
PXD025220,2,6,Crosslinking mass spectrometry of the unconventional kinetoplastid kinetochore proteins KKT16-KKT17-KKT18,PARTIAL,2021-04-06,2021-04-07,https://www.ebi.ac.uk/pride/archive/projects/PXD025220
PXD025292,2,6,biotin RNA pulldown assay of lnc-GD2H and mass spectrometry,PARTIAL,2021-04-09,2021-05-18,https://www.ebi.ac.uk/pride/archive/projects/PXD025292
PXD025300,2,5,Revealing the dynamic allosteric changes required for formation of the cysteine synthase complex by hydrogen-deuterium exchange mass spectrometry,PARTIAL,2021-04-09,2021-06-07,https://www.ebi.ac.uk/pride/archive/projects/PXD025300
PXD025320,2,7,The proteome of equine oviductal fluid varies before and after ovulation: a comparative study,PARTIAL,2021-04-12,2022-02-17,https://www.ebi.ac.uk/pride/archive/projects/PXD025320
PXD025338,2,4,"ADAR1 interactome analysis, LC-MS/MS",PARTIAL,2021-04-13,2022-05-29,https://www.ebi.ac.uk/pride/archive/projects/PXD025338
PXD025356,2,4,Secretory autophagy mediates mitochondria clearance in the absence of the mATG8-conjugation machinery,PARTIAL,2021-04-13,2022-06-03,https://www.ebi.ac.uk/pride/archive/projects/PXD025356
PXD025471,2,5,A synthetic protein as efficient multitarget regulator against complement over-activation,COMPLETE,2021-04-19,2024-04-17,https://www.ebi.ac.uk/pride/archive/projects/PXD025471
PXD025486,2,92,Mouse brain MALDI-imaging proteomics profiling,PARTIAL,2021-04-20,2021-05-17,https://www.ebi.ac.uk/pride/archive/projects/PXD025486
PXD025515,2,8,TMT-based quantitative proteomics of exosomes from porcine colostrum and milk,COMPLETE,2021-06-24,2022-02-08,https://www.ebi.ac.uk/pride/archive/projects/PXD025515
PXD025623,2,5,Huh-7 Over-expression FNDC4 LC-MS,PARTIAL,2021-04-26,2022-02-17,https://www.ebi.ac.uk/pride/archive/projects/PXD025623
PXD025803,2,12,Human cytomegalovirus-induced host protein citrullination is crucial for viral replication,PARTIAL,2021-05-05,2021-07-20,https://www.ebi.ac.uk/pride/archive/projects/PXD025803
PXD025892,2,4,Shotgun proteome analysis of Hemerocallis citrina floral and extrafloral nectar,PARTIAL,2021-05-09,2023-03-11,https://www.ebi.ac.uk/pride/archive/projects/PXD025892
PXD025896,2,8,Identification of phosphorylation sites on Abl2,COMPLETE,2021-05-13,2022-02-17,https://www.ebi.ac.uk/pride/archive/projects/PXD025896
PXD025992,2,4,E3 ubiquitin ligase RNF213 employs a non-canonical zinc finger active site and is allosterically regulated by ATP,PARTIAL,2021-05-13,2026-08-18,https://www.ebi.ac.uk/pride/archive/projects/PXD025992
PXD026014,2,5,Transcriptome and Proteomic Analysis Reveals Up-Regulation of Innate Immunity Related Genes Expression in Caprine Herpesvirus 1 Infected Madin Darby Bovine Kidney Cells,PARTIAL,2021-05-14,2022-02-17,https://www.ebi.ac.uk/pride/archive/projects/PXD026014
PXD026037,2,6,Multiplexed isobaric quantitative Protein Interaction Reporter (iqPIR) cross-linking on standard proteins,PARTIAL,2021-05-17,2023-03-11,https://www.ebi.ac.uk/pride/archive/projects/PXD026037
PXD026049,2,4,Drosophila melanogaster male reproduction system iTraq phosphoproteome,PARTIAL,2021-05-17,2024-09-29,https://www.ebi.ac.uk/pride/archive/projects/PXD026049
PXD026062,2,7,Identification of AcpP-MukB binding sites using cross-linking mass spectrometry,PARTIAL,2021-05-17,2021-11-25,https://www.ebi.ac.uk/pride/archive/projects/PXD026062
PXD026082,2,8,Human antibodies enhance association of macrophages to Candida albicans and reduce fungal-mediated epithelial damage,PARTIAL,2021-05-18,2022-04-04,https://www.ebi.ac.uk/pride/archive/projects/PXD026082
PXD026090,2,8,Identification of phosphorylated residues on human MX2 obtained from 293T cells,COMPLETE,2021-05-19,2021-07-16,https://www.ebi.ac.uk/pride/archive/projects/PXD026090
PXD026096,2,3,A new cost-effective ribosome profiling technique complements the functional genome annotation and reveals a key role of genic 3’ untranslated region in plant translatomic variation,PARTIAL,2021-05-19,2021-05-30,https://www.ebi.ac.uk/pride/archive/projects/PXD026096
PXD026117,2,5,LC-MS analysis of in vitro SUMOylated SRFR1 protein.,COMPLETE,2021-05-20,2022-02-17,https://www.ebi.ac.uk/pride/archive/projects/PXD026117
PXD026281,2,9,Mapping of phosphorylation sites on Sgk3 by LC-MS/MS,PARTIAL,2021-05-26,2022-02-17,https://www.ebi.ac.uk/pride/archive/projects/PXD026281
PXD026353,2,5,SCFFbxw5 targets kinesin-13 proteins to facilitate ciliogenesis,PARTIAL,2021-05-28,2021-08-12,https://www.ebi.ac.uk/pride/archive/projects/PXD026353
PXD026428,2,26,Enhanced Access to the Human Phosphoproteome with Genetically Encoded Phosphothreonine,COMPLETE,2021-06-02,2022-11-11,https://www.ebi.ac.uk/pride/archive/projects/PXD026428
PXD026458,2,7,HDX-MS Analysis of CD47 Conformational Dynamics,PARTIAL,2021-06-03,2021-07-15,https://www.ebi.ac.uk/pride/archive/projects/PXD026458
PXD026480,2,3,human breast cancer cell line LC-MS/MS,PARTIAL,2021-06-04,2022-05-27,https://www.ebi.ac.uk/pride/archive/projects/PXD026480
PXD026533,2,4,Ubiquitylation of RIPK3 beyond-the-RHIM limits RIPK3 activity and cell death,PARTIAL,2021-06-07,2022-08-12,https://www.ebi.ac.uk/pride/archive/projects/PXD026533
PXD026539,2,4,CDK4/6 inhibition promotes anti-tumor immunity,PARTIAL,2021-06-07,2021-06-08,https://www.ebi.ac.uk/pride/archive/projects/PXD026539
PXD026560,2,7,Analysis of SARS-CoV-2 S protein by LC-MS,PARTIAL,2021-06-08,2021-06-08,https://www.ebi.ac.uk/pride/archive/projects/PXD026560
PXD026589,2,3,Plasma from Rainbow trout housed for 7 days in normoxic and hypoxic water,PARTIAL,2021-06-09,2021-06-18,https://www.ebi.ac.uk/pride/archive/projects/PXD026589
PXD026593,2,5,Proteomic signatures of schizophrenia-sourced iPSC-derived neural progenitors and neurons,PARTIAL,2021-06-09,2023-03-11,https://www.ebi.ac.uk/pride/archive/projects/PXD026593
PXD026718,2,5,APEX-Gal1 Labeled C2C12 Myoblasts,PARTIAL,2021-06-15,2021-07-05,https://www.ebi.ac.uk/pride/archive/projects/PXD026718
PXD026830,2,5,Co-immunoprecipitation of G-quadruplex-containing Core Promoter and nanoLC-FAMIS-MS/MS,PARTIAL,2021-06-21,2021-07-19,https://www.ebi.ac.uk/pride/archive/projects/PXD026830
PXD026877,2,3,LC-MS proteomics quantitative analysis of pancreatic cancer cells overexpressing NEK2,PARTIAL,2021-06-23,2021-06-29,https://www.ebi.ac.uk/pride/archive/projects/PXD026877
PXD026898,2,38,Nuclear condensates of p300 formed though the structured catalytic core can act as a storage pool of p300 with reduced HAT activity,COMPLETE,2021-06-24,2021-08-26,https://www.ebi.ac.uk/pride/archive/projects/PXD026898
PXD027017,2,4,Indentification of CaMKK2-binding proteins in 293T cells,PARTIAL,2021-06-30,2021-07-24,https://www.ebi.ac.uk/pride/archive/projects/PXD027017
PXD027076,2,11,Proteomic analysis of the pathogen surface in cholera identifies host proteins involved in defense and microbiota recognition,COMPLETE,2021-07-02,2021-10-02,https://www.ebi.ac.uk/pride/archive/projects/PXD027076
PXD027087,2,8,Analysis of fulvestrant-treated breast cancer cells by LC-MS/MS,COMPLETE,2021-07-05,2022-08-30,https://www.ebi.ac.uk/pride/archive/projects/PXD027087
PXD027129,2,3,Chorioallantoic membrane (CAM) and embryonic blood serum proteomics,PARTIAL,2021-07-06,2022-08-12,https://www.ebi.ac.uk/pride/archive/projects/PXD027129
PXD027161,2,10,"Original TIMS-TOF pro BSA data sets for MaxLynx, a novel computational proteomics workflow for XL-MS integrated into the MaxQuant environment.",PARTIAL,2021-12-21,2022-01-11,https://www.ebi.ac.uk/pride/archive/projects/PXD027161
PXD027186,2,3,GFP-DLC1 interactome in MCF7 breast cancer cells,PARTIAL,2021-07-08,2022-05-20,https://www.ebi.ac.uk/pride/archive/projects/PXD027186
PXD027207,2,8,Xenopus Hwa IP-MS in 1 cell stage embryos,PARTIAL,2021-07-09,2021-09-29,https://www.ebi.ac.uk/pride/archive/projects/PXD027207
PXD027260,2,7,Screening of host proteins interacting with African swine fever virus MGF360-9L,PARTIAL,2021-07-13,2022-02-17,https://www.ebi.ac.uk/pride/archive/projects/PXD027260
PXD027272,2,9,O-Fucosylation of CPN20 by SPINDLY Derepresses Abscisic Acid Signaling during Seed Germination and Seedling Development--Partial Submission,PARTIAL,2021-07-13,2022-02-17,https://www.ebi.ac.uk/pride/archive/projects/PXD027272
PXD027364,2,4,Thrombospondin-4 is a soluble dermal signal that selectively promotes fibroblast migration and keratinocyte proliferation for skin regeneration and wound healing,PARTIAL,2021-07-16,2022-02-17,https://www.ebi.ac.uk/pride/archive/projects/PXD027364
PXD027426,2,4,"Nam Lot enamel proteome: part of a multi-proxy approach to exploring Homo sapiens arrival, environments and adaptations in Southeast Asia",PARTIAL,2021-07-20,2021-11-30,https://www.ebi.ac.uk/pride/archive/projects/PXD027426
PXD027487,2,7,Interactome of GIGYF2 and EIF4E2 with and without SMG1i treatement,PARTIAL,2021-07-22,2021-10-12,https://www.ebi.ac.uk/pride/archive/projects/PXD027487
PXD027507,2,4,A novel C1q domain-containing protein isolated from the bivalve mollusk Modiolus kurilensis recognizing glycans enriched with acidic galactans,PARTIAL,2021-07-22,2022-02-17,https://www.ebi.ac.uk/pride/archive/projects/PXD027507
PXD027524,2,6,Ubiquitination in treated T. cruzi parasites,PARTIAL,2021-07-25,2022-02-17,https://www.ebi.ac.uk/pride/archive/projects/PXD027524
PXD027539,2,3,ESRRB Facilitates the Conversion of Trophoblast-like Stem Cells from Induced Pluripotent Stem cells by Directly Regulating KRT8 and CDX2,PARTIAL,2021-07-25,2022-02-17,https://www.ebi.ac.uk/pride/archive/projects/PXD027539
PXD027549,2,3,O-GlcNAcylation of fatty acid synthase under nutritional stress as a pro-survival mechanism in cancer cells,PARTIAL,2021-07-25,2022-02-13,https://www.ebi.ac.uk/pride/archive/projects/PXD027549
PXD027707,2,8,"Target identification of CQ31, a selective activator of the CARD8 inflammasome",PARTIAL,2021-08-05,2021-11-17,https://www.ebi.ac.uk/pride/archive/projects/PXD027707
PXD027711,2,4,Identification of NTRC interacting partners during cold acclimation,PARTIAL,2021-08-05,2023-08-09,https://www.ebi.ac.uk/pride/archive/projects/PXD027711
PXD027774,2,5,Hydra vulgaris extracellular vesicles,PARTIAL,2021-08-05,2022-02-17,https://www.ebi.ac.uk/pride/archive/projects/PXD027774
PXD027782,2,3,"AOH1996, a small molecule ligand of PCNA, modulates PCNA interaction with RPB1",PARTIAL,2021-08-06,2023-08-03,https://www.ebi.ac.uk/pride/archive/projects/PXD027782
PXD027789,2,4,pChem_benchmarking_dataset_lysinome_profiling,PARTIAL,2021-08-06,2022-12-16,https://www.ebi.ac.uk/pride/archive/projects/PXD027789
PXD027822,2,7,Label-free LC-MS/MS of Ubiquitinated proteins derived from UPs-4T1/WT and UPs-4T1/EPB nanovaccine,PARTIAL,2021-08-09,2021-08-20,https://www.ebi.ac.uk/pride/archive/projects/PXD027822
PXD027826,2,6,Human RKO cells LC-MSMS (gel-based proteomics),PARTIAL,2021-08-09,2021-08-15,https://www.ebi.ac.uk/pride/archive/projects/PXD027826
PXD027837,2,7,Formation and persistence of polyglutamine aggregates in mistranslating cells,COMPLETE,2021-08-10,2022-02-17,https://www.ebi.ac.uk/pride/archive/projects/PXD027837
PXD027875,2,7,Mycobacterium tuberculosis encodes a YhhN family membrane protein with lysoplasmalogenase activity that protects against toxic effects of lysolipids,PARTIAL,2021-08-12,2022-05-20,https://www.ebi.ac.uk/pride/archive/projects/PXD027875
PXD027882,2,4,Aspirin Acetylates Thioredoxin Reductase 1 (isoform 4),PARTIAL,2021-08-12,2022-02-17,https://www.ebi.ac.uk/pride/archive/projects/PXD027882
PXD027886,2,4,Identifying Layilin Interaction Partners,PARTIAL,2021-08-12,2022-02-21,https://www.ebi.ac.uk/pride/archive/projects/PXD027886
PXD027918,2,4,Phosphorylation of Primpol for repriming actiivity,PARTIAL,2021-08-13,2021-12-27,https://www.ebi.ac.uk/pride/archive/projects/PXD027918
PXD028051,2,4,Specific deletion of protein phosphatase 6 catalytic subunit in Sertoli cells leads to disruption of spermatogenesis,PARTIAL,2021-08-20,2022-02-15,https://www.ebi.ac.uk/pride/archive/projects/PXD028051
PXD028113,2,6,Quantification of mitochondrial Complex I,COMPLETE,2021-08-25,2022-02-15,https://www.ebi.ac.uk/pride/archive/projects/PXD028113
PXD028114,2,8,RNA-binding proteins associating with the 3’UTR of the ATP6V1A transcript in SIRT1 knock-down cells,PARTIAL,2021-08-25,2023-03-10,https://www.ebi.ac.uk/pride/archive/projects/PXD028114
PXD028246,2,3,Human HEK293T cells LC-MS/MS (Gel-based proteomics),PARTIAL,2021-09-09,2023-05-10,https://www.ebi.ac.uk/pride/archive/projects/PXD028246
PXD028273,2,5,"Proteomic characterisation of byssus components in the pearl oyster, Pinctada maxima",PARTIAL,2021-09-09,2022-07-31,https://www.ebi.ac.uk/pride/archive/projects/PXD028273
PXD028327,2,4,Identification of splicing legumain from Momordica cochinchinesis,PARTIAL,2021-09-09,2022-02-15,https://www.ebi.ac.uk/pride/archive/projects/PXD028327
PXD028350,2,4,Triatoma sordida salivary glands LC-MSMS,PARTIAL,2021-09-09,2022-02-15,https://www.ebi.ac.uk/pride/archive/projects/PXD028350
PXD028397,2,5,"SFB-tagged(S-protein tag, Flag epitope tag, and streptavidin-binding peptide tag) RNF4 wild-type and CS mutant LC-MSMS",PARTIAL,2021-09-09,2022-08-11,https://www.ebi.ac.uk/pride/archive/projects/PXD028397
PXD028435,2,8,Single muscle fiber proteomics reveals remodeling of focal adhesions in response to muscle unloading and microgravity,PARTIAL,2021-09-09,2023-03-10,https://www.ebi.ac.uk/pride/archive/projects/PXD028435
PXD028553,2,5,"Proteomic analysis of the reaction center-light harvesting 1 complex from Rhodobacter sphaeroides, identifying a previously uncharacterized protein component encoded by a newly-identified  ORF.",PARTIAL,2021-09-16,2022-02-16,https://www.ebi.ac.uk/pride/archive/projects/PXD028553
PXD028563,2,4,Proteomic analysis of different pgr5 mutants and pgrl1ab in Arabidopsis thaliana,PARTIAL,2021-09-16,2022-08-12,https://www.ebi.ac.uk/pride/archive/projects/PXD028563
PXD028582,2,7,Tyrosine Phosphorylation of NLRP3 by Src Family Protein Tyrosine Kinase Lyn Suppresses NLRP3 Inflammasome Activation,COMPLETE,2021-09-16,2022-05-19,https://www.ebi.ac.uk/pride/archive/projects/PXD028582
PXD028707,2,5,Determination of proteins labeling by Turbo-ID in PIGS-HRD1-CD55-TKO cells,PARTIAL,2021-09-22,2023-02-19,https://www.ebi.ac.uk/pride/archive/projects/PXD028707
PXD028785,2,10,Salmonella effector SopB reorganizes cytoskeletal vimentin to maintain replication vacuoles for efficient infection,PARTIAL,2021-09-27,2023-03-11,https://www.ebi.ac.uk/pride/archive/projects/PXD028785
PXD028798,2,7,Analysis of proteins that bind promoter of the PDR5 multidrug transporter gene in Saccharomyces cerevisiae using minichromosome isolation and LC-MS/MS,PARTIAL,2021-09-28,2022-02-22,https://www.ebi.ac.uk/pride/archive/projects/PXD028798
PXD028824,2,6,DOT1L regulates pericentromeric heterochromatin,PARTIAL,2021-09-29,2023-05-26,https://www.ebi.ac.uk/pride/archive/projects/PXD028824
PXD028825,2,6,Citrullination of glucokinase is linked to autoimmune diabetes,PARTIAL,2021-12-02,2022-03-17,https://www.ebi.ac.uk/pride/archive/projects/PXD028825
PXD028863,2,10,Mass spectrometry (MS) datasets of PURPL RNA pulldown samples in A375 cells,PARTIAL,2021-09-29,2022-02-16,https://www.ebi.ac.uk/pride/archive/projects/PXD028863
PXD028867,2,6,Inner nuclear protein Matrin-3 coordinates cell differentiation by stabilizing chromatin architecture,COMPLETE,2021-09-29,2021-11-11,https://www.ebi.ac.uk/pride/archive/projects/PXD028867
PXD028912,2,9,Ubiquitin remenants identification following  in vitro assay of 20S and 26S proteasome using naked and ubiquitined cyclin,PARTIAL,2021-10-04,2021-11-02,https://www.ebi.ac.uk/pride/archive/projects/PXD028912
PXD029020,2,3,Human breast cancer cell LC-MS/MS,PARTIAL,2021-10-08,2022-06-09,https://www.ebi.ac.uk/pride/archive/projects/PXD029020
PXD029059,2,5,Identification of FgPacC interactor,PARTIAL,2021-10-11,2022-08-11,https://www.ebi.ac.uk/pride/archive/projects/PXD029059
PXD029141,2,8,AC016745.3 RNA pulldown mass spectrometry data,PARTIAL,2021-10-15,2022-02-15,https://www.ebi.ac.uk/pride/archive/projects/PXD029141
PXD029189,2,6,GPI-glycan structures of Prion from PGAP4-KO mouse brains,PARTIAL,2021-10-18,2022-04-04,https://www.ebi.ac.uk/pride/archive/projects/PXD029189
PXD029190,2,6,GPI-glycan structures of Prion from WT mouse brains,PARTIAL,2021-10-18,2022-04-04,https://www.ebi.ac.uk/pride/archive/projects/PXD029190
PXD029295,2,5,hepatocyte grwoth factor receptor (MET) LC-MSMS,PARTIAL,2021-10-22,2023-04-07,https://www.ebi.ac.uk/pride/archive/projects/PXD029295
PXD029319,2,9,Putative methylomirabilis lanthanidiphila surface layer protein,PARTIAL,2021-10-25,2022-01-06,https://www.ebi.ac.uk/pride/archive/projects/PXD029319
PXD029335,2,4,hMADS cells secretome identification LC/MS/MS,PARTIAL,2021-10-25,2021-12-01,https://www.ebi.ac.uk/pride/archive/projects/PXD029335
PXD029361,2,6,TWIST1 methylation by SETD6 selectively antagonizes LINC-PINT expression in Glioblastoma multiforme,COMPLETE,2021-10-26,2022-08-12,https://www.ebi.ac.uk/pride/archive/projects/PXD029361
PXD029395,2,6,Jaltomata herrerae nectar proteins,COMPLETE,2021-10-28,2022-01-05,https://www.ebi.ac.uk/pride/archive/projects/PXD029395
PXD029419,2,6,Proteomics of the periodontal pathogen Prevotella intermedia secretome in biofilm and planktonic lifestyles,PARTIAL,2021-10-29,2022-05-19,https://www.ebi.ac.uk/pride/archive/projects/PXD029419
